 VARIABLES = X, Y, DEN, U, V, PRE, Tem, StrF
 ZONE  I =          251 , J =           61 
 DATAPACKING=BLOCK, VARLOCATION=([3-8]=CELLCENTERED)
  -1.71114121494000       -1.69840029083000       -1.68458662068000     
  -1.66970892952000       -1.65377661441000       -1.63679973855000     
  -1.61878902489000       -1.59975584939000       -1.57971223380000     
  -1.55867083811000       -1.53664495250000       -1.51364848902000     
  -1.48969597270000       -1.46480253248000       -1.43898389158000     
  -1.41225635761000       -1.38463681226000       -1.35614270062000     
  -1.32679202018000       -1.29660330947000       -1.26559563632000     
  -1.23378858583000       -1.20120224803000       -1.16785720515000     
  -1.13377451862000       -1.09897571581000       -1.06348277638000     
  -1.02731811843000      -0.990504584342000      -0.953065426328000     
 -0.915024291763000      -0.876405208244000      -0.837232568410000     
 -0.797531114542000      -0.757325922928000      -0.716642388029000     
 -0.675506206438000      -0.633943360648000      -0.591980102644000     
 -0.549642937319000      -0.506958605734000      -0.463954068228000     
 -0.420656487388000      -0.377093210895000      -0.333291754248000     
 -0.289279783385000      -0.245085097210000      -0.200735610035000     
 -0.156259333946000      -0.111684361113000      -6.703884604370000E-002
 -2.235098780220000E-002  2.235098780220000E-002  6.703884604370000E-002
  0.111684361113000       0.156259333946000       0.200735610035000     
  0.245085097210000       0.289279783385000       0.333291754248000     
  0.377093210895000       0.420656487388000       0.463954068228000     
  0.506958605734000       0.549642937319000       0.591980102644000     
  0.633943360648000       0.675506206438000       0.716642388029000     
  0.757325922928000       0.797531114542000       0.837232568410000     
  0.876405208244000       0.915024291763000       0.953065426328000     
  0.990504584342000        1.02731811843000        1.06348277638000     
   1.09897571581000        1.13377451862000        1.16785720515000     
   1.20120224803000        1.23378858583000        1.26559563632000     
   1.29660330947000        1.32679202018000        1.35614270062000     
   1.38463681226000        1.41225635761000        1.43898389158000     
   1.46480253248000        1.48969597270000        1.51364848902000     
   1.53664495250000        1.55867083811000        1.57971223380000     
   1.59975584939000        1.61878902489000        1.63679973855000     
   1.65377661441000        1.66970892952000        1.68458662068000     
   1.69840029083000        1.71114121494000        1.72280134559000     
   1.73337331799000        1.74285045464000        1.75122676960000     
   1.75849697219000        1.76465647040000        1.76970137377000     
   1.77362849581000        1.77643535608000        1.77812018171000     
   1.77868190852000        1.80639539086000        1.80582491184000     
   1.80411383509000        1.80126324139000        1.79727493121000     
   1.79215142366000        1.78589595486000        1.77851247590000     
   1.77000565034000        1.76038085127000        1.74964415793000     
   1.73780235183000        1.72486291253000        1.71083401283000     
   1.69572451371000        1.67954395864000        1.66230256760000     
   1.64401123064000        1.62468150094000        1.60432558759000     
   1.58295634781000        1.56058727887000        1.53723250956000     
   1.51290679125000        1.48762548858000        1.46140456977000     
   1.43426059650000        1.40621071351000        1.37727263769000     
   1.34746464695000        1.31680556866000        1.28531476774000     
   1.25301213448000        1.21991807189000        1.18605348290000     
   1.15143975711000        1.11609875728000        1.08005280557000     
   1.04332466935000        1.00593754691000       0.967915052749000     
  0.929281202699000       0.890060398724000       0.850277413523000     
  0.809957374884000       0.769125749807000       0.727808328421000     
  0.686031207696000       0.643820774955000       0.601203691214000     
  0.558206874336000       0.514857482032000       0.471182894707000     
  0.427210698167000       0.382968666193000       0.338484743001000     
  0.293787025591000       0.248903745998000       0.203863253465000     
  0.158693996531000       0.113424505067000       6.808337225560000E-002
  2.269923652670000E-002 -2.269923652670000E-002 -6.808337225560000E-002
 -0.113424505067000      -0.158693996531000      -0.203863253465000     
 -0.248903745998000      -0.293787025591000      -0.338484743001000     
 -0.382968666193000      -0.427210698167000      -0.471182894707000     
 -0.514857482032000      -0.558206874336000      -0.601203691214000     
 -0.643820774955000      -0.686031207696000      -0.727808328421000     
 -0.769125749807000      -0.809957374884000      -0.850277413523000     
 -0.890060398724000      -0.929281202699000      -0.967915052749000     
  -1.00593754691000       -1.04332466935000       -1.08005280557000     
  -1.11609875728000       -1.15143975711000       -1.18605348290000     
  -1.21991807189000       -1.25301213448000       -1.28531476774000     
  -1.31680556866000       -1.34746464695000       -1.37727263769000     
  -1.40621071351000       -1.43426059650000       -1.46140456977000     
  -1.48762548858000       -1.51290679125000       -1.53723250956000     
  -1.56058727887000       -1.58295634781000       -1.60432558759000     
  -1.62468150094000       -1.64401123064000       -1.66230256760000     
  -1.67954395864000       -1.69572451371000       -1.71083401283000     
  -1.72486291253000       -1.73780235183000       -1.74964415793000     
  -1.76038085127000       -1.77000565034000       -1.77851247590000     
  -1.78589595486000       -1.79215142366000       -1.79727493121000     
  -1.80126324139000       -1.80411383509000       -1.80582491184000     
  -1.80639539086000       -1.80582491184000       -1.80411383509000     
  -1.80126324139000       -1.79727493121000       -1.79215142366000     
  -1.78589595486000       -1.77851247590000       -1.77000565034000     
  -1.76038085127000       -1.74964415793000       -1.73780235183000     
  -1.72486291253000       -1.71083401283000       -1.69572451371000     
  -1.67954395864000       -1.66230256760000       -1.64401123064000     
  -1.62468150094000       -1.60432558759000       -1.58295634781000     
  -1.56058727887000       -1.53723250956000       -1.51290679125000     
  -1.48762548858000       -1.46140456977000       -1.43426059650000     
  -1.40621071351000       -1.37727263769000       -1.34746464695000     
  -1.31680556866000       -1.28531476774000       -1.25301213448000     
  -1.21991807189000       -1.18605348290000       -1.15143975711000     
  -1.11609875728000       -1.08005280557000       -1.04332466935000     
  -1.00593754691000      -0.967915052749000      -0.929281202699000     
 -0.890060398724000      -0.850277413523000      -0.809957374884000     
 -0.769125749807000      -0.727808328421000      -0.686031207696000     
 -0.643820774955000      -0.601203691214000      -0.558206874336000     
 -0.514857482032000      -0.471182894707000      -0.427210698167000     
 -0.382968666193000      -0.338484743001000      -0.293787025591000     
 -0.248903745998000      -0.203863253465000      -0.158693996531000     
 -0.113424505067000      -6.808337225560000E-002 -2.269923652670000E-002
  2.269923652670000E-002  6.808337225560000E-002  0.113424505067000     
  0.158693996531000       0.203863253465000       0.248903745998000     
  0.293787025591000       0.338484743001000       0.382968666193000     
  0.427210698167000       0.471182894707000       0.514857482032000     
  0.558206874336000       0.601203691214000       0.643820774955000     
  0.686031207696000       0.727808328421000       0.769125749807000     
  0.809957374884000       0.850277413523000       0.890060398724000     
